Cr	Ni	Mo	Mn	Si	Nb	Ti	Zr	Ta	V	W	Cu	N	C	B	P	S	Co	Al	Sn	Pb	Solution_treatment_temperature	Solution_treatment_time(s)	WQ	AQ	GS	Type of melting	Size of ingot	Product form	Temperature (K)	YS(MPa)	UTS(MPa)	El(%)	Area_reduction (%)	Comments
16.48	10.77	2.25	1.45	0.43	0	0	0	0	0	0	0	0	0.05	0.003	0.016	0.007	0	0	0	0	1323	Na	1	0	Na	2	Na	1	873	101.98916	370.69137	50	Na
16.48	10.77	2.25	1.45	0.43	0	0	0	0	0	0	0	0	0.05	0.003	0.016	0.007	0	0	0	0	1323	Na	1	0	Na	2	Na	1	973	92.18251	281.450855	74	Na
16.38	10.5	2.55	1.69	0.19	0	0	0	0	0	0	0	0	0.05	0	0.019	0.01	0	0	0	0	1323	Na	0	1	Na	2	Na	1	293	202.01699	574.66969	56	Na
16.38	10.5	2.55	1.69	0.19	0	0	0	0	0	0	0	0	0.05	0	0.019	0.01	0	0	0	0	1323	Na	0	1	Na	2	Na	1	873	96.10517	96.10517	43.5	Na
17.02	12.5	2.81	1.43	0.42	0	0	0	0	0	0	0	0	0.06	0.0005	0	0	0	0	0	0	Na	Na	Na	Na	Na	Na	Na	3	293	239.28226	590.36033	65	Na
17.02	12.5	2.81	1.43	0.42	0	0	0	0	0	0	0	0	0.06	0.0005	0	0	0	0	0	0	Na	Na	Na	Na	Na	Na	Na	3	573	151.02241	490.3325	49.5	Na
17.02	12.5	2.81	1.43	0.42	0	0	0	0	0	0	0	0	0.06	0.0005	0	0	0	0	0	0	Na	Na	Na	Na	Na	Na	Na	3	873	125.52512	432.473265	45.5	Na
17.14	12.62	2.61	1.46	0.41	0	0	0	0	0	0	0	0	0.06	0.0085	0	0	0	0	0	0	1323	Na	1	1	Na	Na	Na	3	293	239.28226	611.93496	57.5	Na
17.14	12.62	2.61	1.46	0.41	0	0	0	0	0	0	0	0	0.06	0.0085	0	0	0	0	0	0	1323	Na	1	1	Na	Na	Na	3	573	151.02241	507.98447	45	Na
17.14	12.62	2.61	1.46	0.41	0	0	0	0	0	0	0	0	0.06	0.0085	0	0	0	0	0	0	1323	Na	1	1	Na	Na	Na	3	873	128.467115	456.009225	43	Na
17.12	12.61	2.61	1.54	0.43	0	0	0	0	0	0	0	0	0.06	0.015	0	0	0	0	0	0	1323	Na	0	1	Na	Na	Na	3	293	236.340265	614.876955	57	Na
17.12	12.61	2.61	1.54	0.43	0	0	0	0	0	0	0	0	0.06	0.015	0	0	0	0	0	0	1323	Na	0	1	Na	Na	Na	3	573	153.964405	509.9458	44	Na
17.12	12.61	2.61	1.54	0.43	0	0	0	0	0	0	0	0	0.06	0.015	0	0	0	0	0	0	1323	Na	0	1	Na	Na	Na	3	873	137.2931	461.893215	44	Na
17.34	12.66	2.56	1.44	0.42	0	0	0	0	0	0	0	0	0.06	0.0005	0	0	0	0	0	0	1323	Na	0	1	Na	Na	Na	3	293	308.909475	673.716855	56	Na
17.34	12.66	2.56	1.44	0.42	0	0	0	0	0	0	0	0	0.06	0.0005	0	0	0	0	0	0	1323	Na	0	1	Na	Na	Na	3	573	187.307015	561.921045	46.5	Na
17.34	12.66	2.56	1.44	0.42	0	0	0	0	0	0	0	0	0.06	0.0005	0	0	0	0	0	0	1323	Na	0	1	Na	Na	Na	3	873	150.041745	497.197155	49	Na
17.34	12.57	2.63	1.47	0.43	0	0	0	0	0	0	0	0	0.06	0.01	0	0	0	0	0	0	1323	Na	0	1	Na	Na	Na	3	293	310.870805	685.484835	53.5	Na
17.34	12.57	2.63	1.47	0.43	0	0	0	0	0	0	0	0	0.06	0.01	0	0	0	0	0	0	1323	Na	0	1	Na	Na	Na	3	573	188.28768	566.82437	45	Na
17.34	12.57	2.63	1.47	0.43	0	0	0	0	0	0	0	0	0.06	0.01	0	0	0	0	0	0	1323	Na	0	1	Na	Na	Na	3	873	158.86773	505.042475	41.5	Na
16.6	11.18	2.5	1.33	0.28	0	0	0	0	0	0	0	0	0.05	0	0.022	0.015	0	0	0	0	1323	Na	0	1	Na	Na	Na	3	293	193.191005	497.197155	68	Na
16.6	11.18	2.5	1.33	0.28	0	0	0	0	0	0	0	0	0.05	0	0.022	0.015	0	0	0	0	1323	Na	0	1	Na	Na	Na	3	373	151.02241	429.53127	57	Na
16.6	11.18	2.5	1.33	0.28	0	0	0	0	0	0	0	0	0.05	0	0.022	0.015	0	0	0	0	1323	Na	0	1	Na	Na	Na	3	473	115.71847	389.324005	49.5	Na
16.6	11.18	2.5	1.33	0.28	0	0	0	0	0	0	0	0	0.05	0	0.022	0.015	0	0	0	0	1323	Na	0	1	Na	Na	Na	3	573	107.87315	383.440015	44.5	Na
16.6	11.18	2.5	1.33	0.28	0	0	0	0	0	0	0	0	0.05	0	0.022	0.015	0	0	0	0	1323	Na	0	1	Na	Na	Na	3	673	104.931155	379.517355	46.5	Na
16.6	11.18	2.5	1.33	0.28	0	0	0	0	0	0	0	0	0.05	0	0.022	0.015	0	0	0	0	1323	Na	0	1	Na	Na	Na	3	773	100.02783	378.53669	45	Na
16.6	11.18	2.5	1.33	0.28	0	0	0	0	0	0	0	0	0.05	0	0.022	0.015	0	0	0	0	1323	Na	0	1	Na	Na	Na	3	873	92.18251	325.58078	45.5	Na
16.6	11.18	2.5	1.33	0.28	0	0	0	0	0	0	0	0	0.05	0	0.022	0.015	0	0	0	0	1323	Na	0	1	Na	Na	Na	3	973	86.29852	262.81822	56.5	Na
16.78	11.05	2.55	1.48	0.63	0	0	0	0	0	0	0	0	0.04	0	0.021	0.0009	0	0	0	0	1323	Na	0	1	Na	Na	Na	4	293	201.036325	590.36033	71	Na
16.78	11.05	2.55	1.48	0.63	0	0	0	0	0	0	0	0	0.04	0	0.021	0.0009	0	0	0	0	1323	Na	0	1	Na	Na	Na	4	373	158.86773	448.163905	55.5	Na
16.78	11.05	2.55	1.48	0.63	0	0	0	0	0	0	0	0	0.04	0	0.021	0.0009	0	0	0	0	1323	Na	0	1	Na	Na	Na	4	473	132.389775	411.8793	50	Na
16.78	11.05	2.55	1.48	0.63	0	0	0	0	0	0	0	0	0.04	0	0.021	0.0009	0	0	0	0	1323	Na	0	1	Na	Na	Na	4	573	118.660465	401.091985	49.5	Na
16.78	11.05	2.55	1.48	0.63	0	0	0	0	0	0	0	0	0.04	0	0.021	0.0009	0	0	0	0	1323	Na	0	1	Na	Na	Na	4	673	114.737805	400.11132	48	Na
16.78	11.05	2.55	1.48	0.63	0	0	0	0	0	0	0	0	0.04	0	0.021	0.0009	0	0	0	0	1323	Na	0	1	Na	Na	Na	4	773	112.776475	387.362675	45	Na
16.78	11.05	2.55	1.48	0.63	0	0	0	0	0	0	0	0	0.04	0	0.021	0.0009	0	0	0	0	1323	Na	0	1	Na	Na	Na	4	873	100.02783	343.23275	47	Na
16.78	11.05	2.55	1.48	0.63	0	0	0	0	0	0	0	0	0.04	0	0.021	0.0009	0	0	0	0	1323	Na	0	1	Na	Na	Na	4	973	92.18251	265.760215	63	Na
16.8	11.9	2.36	0.79	0.6	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0	1323	Na	0	1	Na	Na	Na	4	293	225.55295	608.992965	66.3	Na
16.8	11.9	2.36	0.79	0.6	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0	1323	Na	0	1	Na	Na	Na	4	373	169.655045	509.9458	63.5	Na
16.8	11.9	2.36	0.79	0.6	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0	1323	Na	0	1	Na	Na	Na	4	473	147.09975	475.622525	45	Na
16.8	11.9	2.36	0.79	0.6	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0	1323	Na	0	1	Na	Na	Na	4	573	137.2931	478.56452	48.4	Na
16.8	11.9	2.36	0.79	0.6	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0	1323	Na	0	1	Na	Na	Na	4	673	120.621795	475.622525	46	Na
16.8	11.9	2.36	0.79	0.6	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0	1323	Na	0	1	Na	Na	Na	4	773	109.83448	448.163905	47.2	Na
16.8	11.9	2.36	0.79	0.6	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0	1323	Na	0	1	Na	Na	Na	4	873	114.737805	423.64728	49.5	Na
16.8	11.9	2.36	0.79	0.6	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0	1323	Na	0	1	Na	Na	Na	4	973	103.95049	308.909475	60.7	Na
16.7	9.95	2.32	1.4	0.53	0	0	0	0	0	0	0	0	0.1	0	0.035	0.02	0	0	0	0	1373	1800	0	1	Na	1	Na	1	293	241.24359	605.070305	64.5	Na
16.7	9.95	2.32	1.4	0.53	0	0	0	0	0	0	0	0	0.1	0	0.035	0.02	0	0	0	0	1373	1800	0	1	Na	1	Na	1	873	115.71847	454.047895	48.5	Na
15.9	11.1	2.18	1.19	0.47	0	0	0	0	0	0	0	0	0.02	0	0.022	0.028	0	0	0	0	1323	3600	0	1	Na	1	Na	3	293	193.191005	550.153065	69	Na
15.9	11.1	2.18	1.19	0.47	0	0	0	0	0	0	0	0	0.02	0	0.022	0.028	0	0	0	0	1323	3600	0	1	Na	1	Na	3	873	86.29852	370.69137	40.6	Na
16.7	12.2	2.2	0.79	0.61	0	0	0	0	0	0	0	0	0.05	0	0.029	0.017	0	0	0	0	1323	3600	0	1	Na	1	Na	3	293	222.610955	577.611685	62.4	Na
16.7	12.2	2.2	0.79	0.61	0	0	0	0	0	0	0	0	0.05	0	0.029	0.017	0	0	0	0	1323	3600	0	1	Na	1	Na	3	373	172.59704	494.25516	56.2	Na
16.7	12.2	2.2	0.79	0.61	0	0	0	0	0	0	0	0	0.05	0	0.029	0.017	0	0	0	0	1323	3600	0	1	Na	1	Na	3	473	150.041745	469.738535	48.3	Na
16.7	12.2	2.2	0.79	0.61	0	0	0	0	0	0	0	0	0.05	0	0.029	0.017	0	0	0	0	1323	3600	0	1	Na	1	Na	3	573	132.389775	464.83521	48.3	Na
16.7	12.2	2.2	0.79	0.61	0	0	0	0	0	0	0	0	0.05	0	0.029	0.017	0	0	0	0	1323	3600	0	1	Na	1	Na	3	673	123.56379	461.893215	46.6	Na
16.7	12.2	2.2	0.79	0.61	0	0	0	0	0	0	0	0	0.05	0	0.029	0.017	0	0	0	0	1323	3600	0	1	Na	1	Na	3	773	107.87315	445.22191	47.2	Na
16.7	12.2	2.2	0.79	0.61	0	0	0	0	0	0	0	0	0.05	0	0.029	0.017	0	0	0	0	1323	3600	0	1	Na	1	Na	3	873	106.892485	415.80196	49.4	Na
16.7	12.2	2.2	0.79	0.61	0	0	0	0	0	0	0	0	0.05	0	0.029	0.017	0	0	0	0	1323	3600	0	1	Na	1	Na	3	973	97.085835	308.909475	50.5	Na
17.1	11.5	2.32	0.93	0.53	0	0	0	0	0	0	0	0	0.07	0	0.04	0.012	0	0	0	0	1323	3600	0	1	Na	Na	Na	2	293	188.28768	537.40442	68.5	Na
17.1	11.5	2.32	0.93	0.53	0	0	0	0	0	0	0	0	0.07	0	0.04	0.012	0	0	0	0	1323	3600	0	1	Na	Na	Na	2	373	155.925735	454.047895	54.5	Na
17.1	11.5	2.32	0.93	0.53	0	0	0	0	0	0	0	0	0.07	0	0.04	0.012	0	0	0	0	1323	3600	0	1	Na	Na	Na	2	473	128.467115	434.434595	48.3	Na
17.1	11.5	2.32	0.93	0.53	0	0	0	0	0	0	0	0	0.07	0	0.04	0.012	0	0	0	0	1323	3600	0	1	Na	Na	Na	2	573	103.95049	426.589275	46.6	Na
17.1	11.5	2.32	0.93	0.53	0	0	0	0	0	0	0	0	0.07	0	0.04	0.012	0	0	0	0	1323	3600	0	1	Na	Na	Na	2	673	107.87315	413.84063	44.9	Na
17.1	11.5	2.32	0.93	0.53	0	0	0	0	0	0	0	0	0.07	0	0.04	0.012	0	0	0	0	1323	3600	0	1	Na	Na	Na	2	773	101.98916	415.80196	46.1	Na
17.1	11.5	2.32	0.93	0.53	0	0	0	0	0	0	0	0	0.07	0	0.04	0.012	0	0	0	0	1323	3600	0	1	Na	Na	Na	2	873	83.356525	361.865385	48.3	Na
17.1	11.5	2.32	0.93	0.53	0	0	0	0	0	0	0	0	0.07	0	0.04	0.012	0	0	0	0	1323	3600	0	1	Na	Na	Na	2	973	72.56921	285.373515	48.8	Na
17.47	11.56	2.6	1.5	0.48	0	0	0	0	0	0	0	0	0.05	0	0.024	0.009	0	0	0	0	1323	3600	0	1	Na	Na	Na	5	293	254.9729	553.09506	63.5	Na
17.47	11.56	2.6	1.5	0.48	0	0	0	0	0	0	0	0	0.05	0	0.024	0.009	0	0	0	0	1323	3600	0	1	Na	Na	Na	5	473	165.732385	467.777205	48	Na
17.47	11.56	2.6	1.5	0.48	0	0	0	0	0	0	0	0	0.05	0	0.024	0.009	0	0	0	0	1323	3600	0	1	Na	Na	Na	5	623	145.13842	454.047895	42.9	Na
17.47	11.56	2.6	1.5	0.48	0	0	0	0	0	0	0	0	0.05	0	0.024	0.009	0	0	0	0	1323	3600	0	1	Na	Na	Na	5	723	165.732385	454.047895	45	Na
17.47	11.56	2.6	1.5	0.48	0	0	0	0	0	0	0	0	0.05	0	0.024	0.009	0	0	0	0	1323	3600	0	1	Na	Na	Na	5	823	148.080415	441.29925	42.5	Na
17.47	11.56	2.6	1.5	0.48	0	0	0	0	0	0	0	0	0.05	0	0.024	0.009	0	0	0	0	1323	3600	0	1	Na	Na	Na	5	923	147.09975	390.30467	48	Na
18.62	12	2.18	1.36	0.52	0	0	0	0	0	0	0	0	0.027	0	0.018	0.01	0	0	0	0	1323	Na	1	0	Na	2	Na	2	293	220.649625	524.655775	63	Na
18	12.2	2.4	1.41	0.49	0	0	0	0	0	0	0	0	0.04	0	0.026	0.013	0	0	0	0	1323	Na	1	0	Na	1	Na	1	293	288.31551	585.457005	58	Na
18	12.2	2.4	1.41	0.49	0	0	0	0	0	0	0	0	0.04	0	0.026	0.013	0	0	0	0	1323	Na	1	0	Na	1	Na	1	523	194.17167	488.37117	42	Na
18	12.2	2.4	1.41	0.49	0	0	0	0	0	0	0	0	0.04	0	0.026	0.013	0	0	0	0	1323	Na	1	0	Na	1	Na	1	573	190.24901	481.506515	40	Na
18	12.2	2.4	1.41	0.49	0	0	0	0	0	0	0	0	0.04	0	0.026	0.013	0	0	0	0	1323	Na	1	0	Na	1	Na	1	623	190.24901	478.56452	40	Na
18	12.2	2.4	1.41	0.49	0	0	0	0	0	0	0	0	0.04	0	0.026	0.013	0	0	0	0	1323	Na	1	0	Na	1	Na	1	723	184.36502	472.68053	39	Na
18	12.2	2.4	1.41	0.49	0	0	0	0	0	0	0	0	0.04	0	0.026	0.013	0	0	0	0	1323	Na	1	0	Na	1	Na	1	773	169.655045	459.931885	44	Na
18	12.2	2.4	1.41	0.49	0	0	0	0	0	0	0	0	0.04	0	0.026	0.013	0	0	0	0	1323	Na	1	0	Na	1	Na	1	823	167.693715	462.87388	41	Na
18	12.2	2.4	1.41	0.49	0	0	0	0	0	0	0	0	0.04	0	0.026	0.013	0	0	0	0	1323	Na	1	0	Na	1	Na	1	873	164.75172	434.434595	38	Na
18	12.2	2.4	1.41	0.49	0	0	0	0	0	0	0	0	0.04	0	0.026	0.013	0	0	0	0	1323	Na	1	0	Na	1	Na	1	923	156.9064	399.130655	43	Na
17.1	11.8	2.46	1.57	0.32	0	0	0	0	0	0	0	0	0.04	0	0.026	0.018	0	0	0	0	1348	Na	0	1	Na	1	Na	1	293	270.66354	588.399	49	Na
17.1	11.8	2.46	1.57	0.32	0	0	0	0	0	0	0	0	0.04	0	0.026	0.018	0	0	0	0	1348	Na	0	1	Na	1	Na	1	523	191.229675	478.56452	38	Na
17.1	11.8	2.46	1.57	0.32	0	0	0	0	0	0	0	0	0.04	0	0.026	0.018	0	0	0	0	1348	Na	0	1	Na	1	Na	1	573	187.307015	473.661195	35	Na
17.1	11.8	2.46	1.57	0.32	0	0	0	0	0	0	0	0	0.04	0	0.026	0.018	0	0	0	0	1348	Na	0	1	Na	1	Na	1	623	180.44236	473.661195	29	Na
17.1	11.8	2.46	1.57	0.32	0	0	0	0	0	0	0	0	0.04	0	0.026	0.018	0	0	0	0	1348	Na	0	1	Na	1	Na	1	673	175.539035	478.56452	36	Na
17.1	11.8	2.46	1.57	0.32	0	0	0	0	0	0	0	0	0.04	0	0.026	0.018	0	0	0	0	1348	Na	0	1	Na	1	Na	1	723	171.616375	471.699865	37	Na
17.1	11.8	2.46	1.57	0.32	0	0	0	0	0	0	0	0	0.04	0	0.026	0.018	0	0	0	0	1348	Na	0	1	Na	1	Na	1	773	161.809725	462.87388	37	Na
17.1	11.8	2.46	1.57	0.32	0	0	0	0	0	0	0	0	0.04	0	0.026	0.018	0	0	0	0	1348	Na	0	1	Na	1	Na	1	823	166.71305	441.29925	32	Na
17.1	11.8	2.46	1.57	0.32	0	0	0	0	0	0	0	0	0.04	0	0.026	0.018	0	0	0	0	1348	Na	0	1	Na	1	Na	1	873	159.848395	414.821295	33	Na
17.1	11.8	2.46	1.57	0.32	0	0	0	0	0	0	0	0	0.04	0	0.026	0.018	0	0	0	0	1348	Na	0	1	Na	1	Na	1	923	152.98374	390.30467	34	Na
16.8	11.53	2.47	1.4	0.26	0	0	0	0	0	0	0	0	0.05	0	0.024	0.014	0	0	0	0	1348	Na	0	1	Na	1	Na	1	293	252.030905	578.59235	66	Na
16.8	11.53	2.47	1.4	0.26	0	0	0	0	0	0	0	0	0.05	0	0.024	0.014	0	0	0	0	1348	Na	0	1	Na	1	Na	1	523	163.771055	466.79654	50	Na
16.8	11.53	2.47	1.4	0.26	0	0	0	0	0	0	0	0	0.05	0	0.024	0.014	0	0	0	0	1348	Na	0	1	Na	1	Na	1	573	169.655045	470.7192	47	Na
16.8	11.53	2.47	1.4	0.26	0	0	0	0	0	0	0	0	0.05	0	0.024	0.014	0	0	0	0	1348	Na	0	1	Na	1	Na	1	623	150.041745	469.738535	52	Na
16.8	11.53	2.47	1.4	0.26	0	0	0	0	0	0	0	0	0.05	0	0.024	0.014	0	0	0	0	1348	Na	0	1	Na	1	Na	1	673	160.82906	469.738535	47	Na
16.8	11.53	2.47	1.4	0.26	0	0	0	0	0	0	0	0	0.05	0	0.024	0.014	0	0	0	0	1348	Na	0	1	Na	1	Na	1	773	144.157755	449.14457	44	Na
16.8	11.53	2.47	1.4	0.26	0	0	0	0	0	0	0	0	0.05	0	0.024	0.014	0	0	0	0	1348	Na	0	1	Na	1	Na	1	823	132.389775	424.627945	48	Na
16.8	11.53	2.47	1.4	0.26	0	0	0	0	0	0	0	0	0.05	0	0.024	0.014	0	0	0	0	1348	Na	0	1	Na	1	Na	1	873	134.351105	416.782625	46	Na
16.8	11.53	2.47	1.4	0.26	0	0	0	0	0	0	0	0	0.05	0	0.024	0.014	0	0	0	0	1348	Na	0	1	Na	1	Na	1	923	122.583125	372.6527	47	Na
16.62	11.5	2.44	1.54	0.5	0	0	0	0	0	0	0	0	0.06	0	0.024	0.005	0	0	0	0	1348	Na	0	1	Na	1	Na	1	293	313.8128	580.55368	55	Na
16.62	11.5	2.44	1.54	0.5	0	0	0	0	0	0	0	0	0.06	0	0.024	0.005	0	0	0	0	1348	Na	0	1	Na	1	Na	1	523	219.66896	470.7192	37	Na
16.62	11.5	2.44	1.54	0.5	0	0	0	0	0	0	0	0	0.06	0	0.024	0.005	0	0	0	0	1348	Na	0	1	Na	1	Na	1	573	213.78497	470.7192	39	Na
16.62	11.5	2.44	1.54	0.5	0	0	0	0	0	0	0	0	0.06	0	0.024	0.005	0	0	0	0	1348	Na	0	1	Na	1	Na	1	623	214.765635	466.79654	36	Na
16.62	11.5	2.44	1.54	0.5	0	0	0	0	0	0	0	0	0.06	0	0.024	0.005	0	0	0	0	1348	Na	0	1	Na	1	Na	1	673	203.97832	475.622525	39	Na
16.62	11.5	2.44	1.54	0.5	0	0	0	0	0	0	0	0	0.06	0	0.024	0.005	0	0	0	0	1348	Na	0	1	Na	1	Na	1	723	189.268345	472.68053	39	Na
16.62	11.5	2.44	1.54	0.5	0	0	0	0	0	0	0	0	0.06	0	0.024	0.005	0	0	0	0	1348	Na	0	1	Na	1	Na	1	773	174.55837	445.22191	39	Na
16.62	11.5	2.44	1.54	0.5	0	0	0	0	0	0	0	0	0.06	0	0.024	0.005	0	0	0	0	1348	Na	0	1	Na	1	Na	1	823	169.655045	446.202575	37	Na
16.62	11.5	2.44	1.54	0.5	0	0	0	0	0	0	0	0	0.06	0	0.024	0.005	0	0	0	0	1348	Na	0	1	Na	1	Na	1	873	170.63571	425.60861	35	Na
16.62	11.5	2.44	1.54	0.5	0	0	0	0	0	0	0	0	0.06	0	0.024	0.005	0	0	0	0	1348	Na	0	1	Na	1	Na	1	923	173.577705	396.18866	32	Na
17.32	11.97	2.83	1.58	0.61	0	0	0	0	0	0	0	0	0.06	0	0.025	0.008	0	0	0	0	1348	Na	0	1	Na	1	Na	1	293	271.644205	634.490255	52	Na
17.32	11.97	2.83	1.58	0.61	0	0	0	0	0	0	0	0	0.06	0	0.025	0.008	0	0	0	0	1348	Na	0	1	Na	1	Na	1	523	214.765635	521.71378	27	Na
17.32	11.97	2.83	1.58	0.61	0	0	0	0	0	0	0	0	0.06	0	0.025	0.008	0	0	0	0	1348	Na	0	1	Na	1	Na	1	573	199.074995	523.67511	29	Na
17.32	11.97	2.83	1.58	0.61	0	0	0	0	0	0	0	0	0.06	0	0.025	0.008	0	0	0	0	1348	Na	0	1	Na	1	Na	1	623	199.074995	526.617105	26	Na
17.32	11.97	2.83	1.58	0.61	0	0	0	0	0	0	0	0	0.06	0	0.025	0.008	0	0	0	0	1348	Na	0	1	Na	1	Na	1	673	195.152335	520.733115	29	Na
17.32	11.97	2.83	1.58	0.61	0	0	0	0	0	0	0	0	0.06	0	0.025	0.008	0	0	0	0	1348	Na	0	1	Na	1	Na	1	723	213.78497	513.86846	28	Na
17.32	11.97	2.83	1.58	0.61	0	0	0	0	0	0	0	0	0.06	0	0.025	0.008	0	0	0	0	1348	Na	0	1	Na	1	Na	1	773	187.307015	507.98447	30	Na
17.32	11.97	2.83	1.58	0.61	0	0	0	0	0	0	0	0	0.06	0	0.025	0.008	0	0	0	0	1348	Na	0	1	Na	1	Na	1	823	187.307015	496.21649	34	Na
17.32	11.97	2.83	1.58	0.61	0	0	0	0	0	0	0	0	0.06	0	0.025	0.008	0	0	0	0	1348	Na	0	1	Na	1	Na	1	873	182.40369	473.661195	26	Na
17.32	11.97	2.83	1.58	0.61	0	0	0	0	0	0	0	0	0.06	0	0.025	0.008	0	0	0	0	1348	Na	0	1	Na	1	Na	1	923	166.71305	436.395925	27	Na
17.5	11.89	2.73	1.44	0.38	0	0	0	0	0	0	0	0	0.07	0	0.024	0.008	0	0	0	0	1348	Na	0	1	Na	1	Na	1	293	288.31551	619.78028	54	Na
17.5	11.89	2.73	1.44	0.38	0	0	0	0	0	0	0	0	0.07	0	0.024	0.008	0	0	0	0	1348	Na	0	1	Na	1	Na	1	523	184.36502	498.17782	38	Na
17.5	11.89	2.73	1.44	0.38	0	0	0	0	0	0	0	0	0.07	0	0.024	0.008	0	0	0	0	1348	Na	0	1	Na	1	Na	1	573	196.133	505.042475	38	Na
17.5	11.89	2.73	1.44	0.38	0	0	0	0	0	0	0	0	0.07	0	0.024	0.008	0	0	0	0	1348	Na	0	1	Na	1	Na	1	623	199.074995	507.003805	41	Na
17.5	11.89	2.73	1.44	0.38	0	0	0	0	0	0	0	0	0.07	0	0.024	0.008	0	0	0	0	1348	Na	0	1	Na	1	Na	1	673	180.44236	506.02314	41	Na
17.5	11.89	2.73	1.44	0.38	0	0	0	0	0	0	0	0	0.07	0	0.024	0.008	0	0	0	0	1348	Na	0	1	Na	1	Na	1	723	170.63571	489.351835	31	Na
17.5	11.89	2.73	1.44	0.38	0	0	0	0	0	0	0	0	0.07	0	0.024	0.008	0	0	0	0	1348	Na	0	1	Na	1	Na	1	773	160.82906	462.87388	30	Na
17.5	11.89	2.73	1.44	0.38	0	0	0	0	0	0	0	0	0.07	0	0.024	0.008	0	0	0	0	1348	Na	0	1	Na	1	Na	1	823	144.157755	464.83521	27	Na
17.5	11.89	2.73	1.44	0.38	0	0	0	0	0	0	0	0	0.07	0	0.024	0.008	0	0	0	0	1348	Na	0	1	Na	1	Na	1	873	150.041745	454.047895	42	Na
17.5	11.89	2.73	1.44	0.38	0	0	0	0	0	0	0	0	0.07	0	0.024	0.008	0	0	0	0	1348	Na	0	1	Na	1	Na	1	923	136.312435	407.95664	40	Na
17.05	11.37	2.19	1.4	0.45	0	0	0	0	0	0	0	0	0.05	0	0.023	0.02	0	0	0	0	1348	Na	0	1	Na	1	Na	1	293	271.644205	590.36033	51	Na
17.05	11.37	2.19	1.4	0.45	0	0	0	0	0	0	0	0	0.05	0	0.023	0.02	0	0	0	0	1348	Na	0	1	Na	1	Na	1	473	197.113665	488.37117	35	Na
17.05	11.37	2.19	1.4	0.45	0	0	0	0	0	0	0	0	0.05	0	0.023	0.02	0	0	0	0	1348	Na	0	1	Na	1	Na	1	523	191.229675	490.3325	34	Na
17.05	11.37	2.19	1.4	0.45	0	0	0	0	0	0	0	0	0.05	0	0.023	0.02	0	0	0	0	1348	Na	0	1	Na	1	Na	1	573	204.958985	492.29383	36	Na
17.05	11.37	2.19	1.4	0.45	0	0	0	0	0	0	0	0	0.05	0	0.023	0.02	0	0	0	0	1348	Na	0	1	Na	1	Na	1	673	181.423025	489.351835	39	Na
17.05	11.37	2.19	1.4	0.45	0	0	0	0	0	0	0	0	0.05	0	0.023	0.02	0	0	0	0	1348	Na	0	1	Na	1	Na	1	723	183.384355	479.545185	40	Na
17.05	11.37	2.19	1.4	0.45	0	0	0	0	0	0	0	0	0.05	0	0.023	0.02	0	0	0	0	1348	Na	0	1	Na	1	Na	1	773	157.887065	467.777205	34	Na
17.05	11.37	2.19	1.4	0.45	0	0	0	0	0	0	0	0	0.05	0	0.023	0.02	0	0	0	0	1348	Na	0	1	Na	1	Na	1	823	158.86773	438.357255	33	Na
17.05	11.37	2.19	1.4	0.45	0	0	0	0	0	0	0	0	0.05	0	0.023	0.02	0	0	0	0	1348	Na	0	1	Na	1	Na	1	873	149.06108	414.821295	27	Na
17.05	11.37	2.19	1.4	0.45	0	0	0	0	0	0	0	0	0.05	0	0.023	0.02	0	0	0	0	1348	Na	0	1	Na	1	Na	1	923	156.9064	404.03398	31	Na
17.19	12.23	2.39	1.45	0.37	0	0	0	0	0	0	0	0	0.06	0	0.03	0.016	0	0	0	0	1348	Na	0	1	Na	1	Na	1	293	242.224255	574.66969	58	Na
17.19	12.23	2.39	1.45	0.37	0	0	0	0	0	0	0	0	0.06	0	0.03	0.016	0	0	0	0	1348	Na	0	1	Na	1	Na	1	673	139.25443	469.738535	38	Na
17.19	12.23	2.39	1.45	0.37	0	0	0	0	0	0	0	0	0.06	0	0.03	0.016	0	0	0	0	1348	Na	0	1	Na	1	Na	1	773	129.44778	469.738535	39	Na
17.3	11.6	2.56	1.59	0.41	0	0	0	0	0	0	0	0	0.05	0	0.023	0.019	0	0	0	0	1348	Na	0	1	Na	1	Na	1	293	280.47019	568.7857	56	Na
17.3	11.6	2.56	1.59	0.41	0	0	0	0	0	0	0	0	0.05	0	0.023	0.019	0	0	0	0	1348	Na	0	1	Na	1	Na	1	523	201.036325	441.29925	44	Na
17.3	11.6	2.56	1.59	0.41	0	0	0	0	0	0	0	0	0.05	0	0.023	0.019	0	0	0	0	1348	Na	0	1	Na	1	Na	1	573	194.17167	440.318585	37	Na
